You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0821
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d5_s0045_N2_v1", "cached_question": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?", "cached_answer": "Từ ngày 15 tháng 10 năm 2021.", "new_query": "Các quy định về học phí năm học 2021-2022 trong Nghị định 81/2021/NĐ-CP có hiệu lực từ ngày nào?"}
{"pair_id": "d5_s0045_N5_v1", "cached_question": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?", "cached_answer": "Từ ngày 15 tháng 10 năm 2021.", "new_query": "Nội dung nào của Nghị định 81/2021/NĐ-CP có hiệu lực muộn nhất?"}
{"pair_id": "d5_s0045_N5_v3", "cached_question": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?", "cached_answer": "Từ ngày 15 tháng 10 năm 2021.", "new_query": "Nghị định 81/2021/NĐ-CP có hiệu lực đối với năm học sớm nhất là năm học nào?"}
{"pair_id": "d5_s0045_N6_v1", "cached_question": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?", "cached_answer": "Từ ngày 15 tháng 10 năm 2021.", "new_query": "Khi Nghị định 81/2021/NĐ-CP có hiệu lực thì những văn bản nào bị bãi bỏ?"}
{"pair_id": "d5_s0045_P2_v1", "cached_question": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?", "cached_answer": "Từ ngày 15 tháng 10 năm 2021.", "new_query": "Cho tôi biết ngày có hiệu lực thi hành của Nghị định 81/2021/NĐ-CP."}
{"pair_id": "d5_s0046_N1_v2", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Nghị định 81/2021/NĐ-CP do cơ quan nào ban hành?"}
{"pair_id": "d5_s0046_N2_v1", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Nghị định 81/2021/NĐ-CP thay thế những điều khoản nào của Nghị định 86/2015/NĐ-CP?"}
{"pair_id": "d5_s0046_N2_v2", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Ngoài nghị định, Nghị định 81/2021/NĐ-CP còn thay thế những thông tư nào?"}
{"pair_id": "d5_s0046_N5_v1", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Trong các văn bản bị Nghị định 81/2021/NĐ-CP thay thế, văn bản nào được ban hành sớm nhất?"}
{"pair_id": "d5_s0046_N5_v2", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Văn bản bị Nghị định 81/2021/NĐ-CP thay thế có ngày ban hành muộn nhất là văn bản nào?"}
{"pair_id": "d5_s0046_P1_v1", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Nghị định 81/2021/NĐ-CP bãi bỏ và thay thế những nghị định nào?"}
{"pair_id": "d5_s0046_P1_v4", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Các nghị định nào hết hiệu lực do được thay thế bởi Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0046_P2_v1", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Liệt kê các văn bản pháp luật bị Nghị định 81/2021/NĐ-CP thay thế."}
{"pair_id": "d5_s0046_P2_v2", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Tôi muốn biết Nghị định 81/2021/NĐ-CP đã thay thế những nghị định nào."}
{"pair_id": "d5_s0046_P2_v4", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, những văn bản nào không còn áp dụng vì đã bị thay thế?"}
{"pair_id": "d5_s0046_P3_v3", "cached_question": "Nghị định 81/2021/NĐ-CP thay thế những văn bản pháp luật nào?", "cached_answer": "Thay thế Nghị định số 86/2015/NĐ-CP ngày 02/10/2015 và Nghị định số 145/2018/NĐ-CP ngày 16/10/2018 của Chính phủ về cơ chế thu, quản lý học phí.", "new_query": "cho hỏi nđ 81/2021 thay thế những vb pháp luật nào a"}
{"pair_id": "d5_s0047_N1_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Từ năm học 2026-2027, cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập xác định học phí theo phương pháp nào?"}
{"pair_id": "d5_s0047_N2_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục đại học công lập tự bảo đảm chi thường xuyên từ năm học 2026-2027 là bao nhiêu?"}
{"pair_id": "d5_s0047_N2_v2", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Mức tăng học phí tối đa hằng năm đối với mọi cơ sở giáo dục công lập từ năm học 2026-2027 là bao nhiêu?"}
{"pair_id": "d5_s0047_N3_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2023-2024 là bao nhiêu?"}
{"pair_id": "d5_s0047_N4_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Mức giảm học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?"}
{"pair_id": "d5_s0047_N6_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Cơ sở giáo dục đại học công lập tăng học phí vượt mức tối đa hằng năm từ năm học 2026-2027 thì bị xử lý thế nào?"}
{"pair_id": "d5_s0047_N6_v2", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Ai quyết định mức tăng học phí hằng năm của cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027?"}
{"pair_id": "d5_s0047_P1_v4", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Học phí tại cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 không được tăng quá bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0047_P2_v1", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Cho tôi biết giới hạn tăng học phí mỗi năm áp dụng cho cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027."}
{"pair_id": "d5_s0047_P2_v3", "cached_question": "Mức tăng học phí tối đa hằng năm đối với cơ sở giáo dục nghề nghiệp và giáo dục đại học công lập từ năm học 2026-2027 là bao nhiêu?", "cached_answer": "Không quá 12,5%/năm.", "new_query": "Tôi cần tra mức tăng học phí hằng năm tối đa mà trường nghề và đại học công lập được áp dụng từ năm học 2026-2027."}
{"pair_id": "d5_s0048_N1_v1", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Nghị định 81/2021/NĐ-CP có hiệu lực thi hành từ ngày nào?"}
{"pair_id": "d5_s0048_N1_v2", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Nghị định 81/2021/NĐ-CP được ban hành vào ngày tháng năm nào?"}
{"pair_id": "d5_s0048_N4_v1", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Ai đã ký văn bản bãi bỏ Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?"}
{"pair_id": "d5_s0048_N4_v3", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Ai đã ký văn bản đình chỉ thi hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?"}
{"pair_id": "d5_s0048_N5_v1", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Ai là người ký ban hành văn bản sửa đổi Nghị định 81/2021/NĐ-CP gần đây nhất thay mặt Chính phủ?"}
{"pair_id": "d5_s0048_N6_v1", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Nghị định 81/2021/NĐ-CP được Chính phủ ban hành để thay thế nghị định nào?"}
{"pair_id": "d5_s0048_N6_v2", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Phó Thủ tướng ký ban hành Nghị định 81/2021/NĐ-CP theo sự phân công thẩm quyền nào?"}
{"pair_id": "d5_s0048_P2_v1", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Cho tôi biết tên người ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ."}
{"pair_id": "d5_s0048_P2_v4", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "Ở phần cuối Nghị định 81/2021/NĐ-CP, người ký thay mặt Chính phủ là ai?"}
{"pair_id": "d5_s0048_P3_v2", "cached_question": "Ai đã ký ban hành Nghị định 81/2021/NĐ-CP thay mặt Chính phủ?", "cached_answer": "Phó Thủ tướng Vũ Đức Đam.", "new_query": "nghị định 81/2021/nđ-cp ai ký tm chính phủ ạ"}
{"pair_id": "d5_s0049_N1_v1", "cached_question": "Nếu cơ sở giáo dục mầm non, phổ thông công lập có chương trình chất lượng cao không đạt kiểm định chất lượng, mức thu học phí theo đề án cũ được áp dụng tối đa trong bao lâu?", "cached_answer": "Tối đa trong thời gian 2 năm tính từ năm học 2021-2022 để thực hiện công tác kiểm định chất lượng.", "new_query": "Sau thời hạn áp dụng đề án cũ, cơ sở giáo dục mầm non, phổ thông công lập có chương trình chất lượng cao không đạt kiểm định phải thu học phí theo mức nào?"}
