You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0832
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d5_s0101_N1_v1", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Khoản 2 Điều 10 của Thông tư quy định ai thực hiện việc tư vấn, hỗ trợ sinh viên?"}
{"pair_id": "d5_s0101_N3_v2", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Điều 11 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?"}
{"pair_id": "d5_s0101_N4_v1", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Điều 10 khoản 2 của Thông tư loại trừ những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?"}
{"pair_id": "d5_s0101_N4_v2", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Nội dung tư vấn nào không thuộc trách nhiệm hỗ trợ sinh viên theo khoản 2 Điều 10 của Thông tư?"}
{"pair_id": "d5_s0101_N5_v1", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Nhóm nội dung tư vấn, hỗ trợ sinh viên được nêu đầu tiên tại khoản 2 Điều 10 là nhóm nào?"}
{"pair_id": "d5_s0101_N5_v2", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Nhóm nội dung tư vấn, hỗ trợ sinh viên được nêu cuối cùng tại khoản 2 Điều 10 là nhóm nào?"}
{"pair_id": "d5_s0101_N6_v1", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Kinh phí cho hoạt động tư vấn, hỗ trợ sinh viên tại Điều 10 được bố trí từ nguồn nào?"}
{"pair_id": "d5_s0101_P2_v1", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "Cho tôi biết các nhóm nội dung tư vấn, hỗ trợ sinh viên được quy định tại khoản 2 Điều 10 của Thông tư."}
{"pair_id": "d5_s0101_P3_v2", "cached_question": "Điều 10 khoản 2 của Thông tư quy định những nhóm nội dung tư vấn, hỗ trợ sinh viên nào?", "cached_answer": "Bốn nhóm: tư vấn học đường và công tác xã hội; tư vấn nghề nghiệp, việc làm và hỗ trợ khởi nghiệp; tư vấn, hỗ trợ chăm sóc sức khỏe; và tư vấn, hỗ trợ khác.", "new_query": "cho hỏi k2 đ10 của thông tư quy định những nhóm nd tư vấn hỗ trợ sv nào ạ"}
{"pair_id": "d5_s0102_N1_v2", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Điều 10 khoản 4 điểm b quy định ai chịu trách nhiệm trang bị kỹ năng phòng ngừa cho sinh viên?"}
{"pair_id": "d5_s0102_N2_v2", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Điều 10 khoản 4 quy định sinh viên được trang bị những kỹ năng nào?"}
{"pair_id": "d5_s0102_N3_v2", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Điều 11 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?"}
{"pair_id": "d5_s0102_N4_v4", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng ứng phó sau khi đã tiếp xúc với vấn đề gì?"}
{"pair_id": "d5_s0102_P2_v1", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Cho tôi biết vấn đề mà Điều 10 khoản 4 điểm b yêu cầu trang bị kỹ năng phòng ngừa cho sinh viên."}
{"pair_id": "d5_s0102_P2_v3", "cached_question": "Điều 10 khoản 4 điểm b quy định sinh viên được trang bị kỹ năng phòng ngừa đối với vấn đề gì?", "cached_answer": "Kỹ năng phòng ngừa và bảo vệ bản thân đối với các chất ma túy.", "new_query": "Hãy nêu vấn đề được đề cập trong kỹ năng phòng ngừa dành cho sinh viên tại Điều 10 khoản 4 điểm b."}
{"pair_id": "d5_s0103_N1_v1", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Theo Điều 10 khoản 5 điểm d, sinh viên phải nộp hồ sơ gì để được xác nhận hoàn cảnh khó khăn?"}
{"pair_id": "d5_s0103_N2_v1", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên khuyết tật có hoàn cảnh khó khăn bằng những biện pháp nào?"}
{"pair_id": "d5_s0103_N2_v2", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Theo Điều 10 khoản 5, nhà trường hỗ trợ sinh viên bằng những biện pháp nào?"}
{"pair_id": "d5_s0103_N3_v2", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Theo Điều 11 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?"}
{"pair_id": "d5_s0103_N4_v1", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Theo Điều 10 khoản 5 điểm d, những khoản hỗ trợ nào sinh viên có hoàn cảnh khó khăn không được hưởng?"}
{"pair_id": "d5_s0103_N5_v1", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Điều 10 khoản 5 điểm d quy định tất cả bao nhiêu biện pháp hỗ trợ sinh viên khó khăn?"}
{"pair_id": "d5_s0103_P1_v4", "cached_question": "Theo Điều 10 khoản 5 điểm d, nhà trường hỗ trợ sinh viên có hoàn cảnh khó khăn bằng những biện pháp nào?", "cached_answer": "Miễn giảm học phí, học bổng, tín dụng sinh viên và huy động các nguồn lực hợp pháp khác.", "new_query": "Điều 10 khoản 5 điểm d quy định các phương thức hỗ trợ nào dành cho sinh viên gặp khó khăn?"}
