You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0872
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d5_s0313_P2_v4", "cached_question": "Ai có thẩm quyền ban hành tiêu chuẩn kiểm định chất lượng đối với cơ sở giáo dục nghề nghiệp?", "cached_answer": "Bộ trưởng Bộ Lao động - Thương binh và Xã hội.", "new_query": "Nếu muốn tra tiêu chuẩn kiểm định chất lượng của cơ sở giáo dục nghề nghiệp thì đó là văn bản do ai ban hành?"}
{"pair_id": "d5_s0314_N2_v2", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Tiêu chuẩn kiểm định chất lượng giáo dục ở tất cả các cấp học do ai ban hành?"}
{"pair_id": "d5_s0314_P1_v1", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Tiêu chuẩn trong nước dùng để kiểm định chất lượng cơ sở giáo dục đại học do cơ quan nào ban hành?"}
{"pair_id": "d5_s0314_P1_v2", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Ai là người ban hành tiêu chuẩn kiểm định chất lượng giáo dục trong nước đối với trường đại học?"}
{"pair_id": "d5_s0314_P1_v3", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Bộ tiêu chuẩn kiểm định chất lượng giáo dục đại học trong nước được ban hành bởi ai?"}
{"pair_id": "d5_s0314_P1_v4", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Chủ thể nào ban hành tiêu chuẩn kiểm định chất lượng giáo dục trong nước cho cơ sở giáo dục đại học?"}
{"pair_id": "d5_s0314_P2_v1", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Đối với cơ sở giáo dục đại học, tiêu chuẩn kiểm định chất lượng trong nước được ban hành bởi cấp nào?"}
{"pair_id": "d5_s0314_P2_v2", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Cho tôi biết ai ban hành tiêu chuẩn trong nước để kiểm định chất lượng cơ sở giáo dục đại học."}
{"pair_id": "d5_s0314_P2_v3", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Việc ban hành tiêu chuẩn kiểm định chất lượng giáo dục trong nước đối với trường đại học thuộc thẩm quyền của ai?"}
{"pair_id": "d5_s0314_P2_v4", "cached_question": "Kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước do ai ban hành?", "cached_answer": "Do Bộ trưởng Bộ Giáo dục và Đào tạo ban hành.", "new_query": "Kiểm định chất lượng cơ sở giáo dục đại học trong nước dựa trên bộ tiêu chuẩn do ai ban hành?"}
{"pair_id": "d5_s0315_N2_v2", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Tỷ lệ tăng mức giá dịch vụ công trong tất cả các lĩnh vực tối đa là bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0315_N3_v1", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực y tế tối đa là bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0315_N3_v2", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực văn hóa, thể thao tối đa là bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0315_N4_v1", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Tỷ lệ giảm mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0315_P1_v1", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo được phép tăng cao nhất bao nhiêu phần trăm một năm?"}
{"pair_id": "d5_s0315_P1_v2", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Giá dịch vụ giáo dục, đào tạo mỗi năm chỉ được tăng tối đa bao nhiêu %?"}
{"pair_id": "d5_s0315_P1_v3", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Trần tỷ lệ tăng giá dịch vụ trong lĩnh vực giáo dục, đào tạo hằng năm là bao nhiêu phần trăm?"}
{"pair_id": "d5_s0315_P1_v4", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Mỗi năm giá dịch vụ giáo dục, đào tạo được điều chỉnh tăng nhiều nhất bao nhiêu phần trăm?"}
{"pair_id": "d5_s0315_P2_v1", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Cho tôi biết tỷ lệ tăng tối đa mỗi năm của mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo."}
{"pair_id": "d5_s0315_P2_v3", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Giá dịch vụ trong lĩnh vực giáo dục, đào tạo bị giới hạn tăng ở mức bao nhiêu phần trăm mỗi năm?"}
{"pair_id": "d5_s0315_P2_v4", "cached_question": "Tỷ lệ tăng mức giá dịch vụ trong lĩnh vực giáo dục, đào tạo tối đa là bao nhiêu phần trăm mỗi năm?", "cached_answer": "Không quá 15%/năm.", "new_query": "Tôi cần biết con số phần trăm tăng tối đa hằng năm đối với giá dịch vụ giáo dục, đào tạo."}
{"pair_id": "d5_s0316_N1_v2", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Cơ quan chủ trì thực hiện những nhiệm vụ cụ thể nào trong quản lý nhà nước về học phí?"}
{"pair_id": "d5_s0316_N2_v1", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính quản lý nhà nước về học phí đối với cơ sở giáo dục nghề nghiệp?"}
{"pair_id": "d5_s0316_N3_v2", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về giá dịch vụ y tế?"}
{"pair_id": "d5_s0316_P2_v1", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Cho tôi biết cơ quan chủ trì phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo."}
{"pair_id": "d5_s0316_P2_v3", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Trong quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo, ai chủ trì và Bộ Tài chính giữ vai trò phối hợp?"}
{"pair_id": "d5_s0316_P2_v4", "cached_question": "Cơ quan nào chủ trì, phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về học phí và giá dịch vụ giáo dục, đào tạo?", "cached_answer": "Bộ Giáo dục và Đào tạo và Bộ Lao động - Thương binh và Xã hội chủ trì, phối hợp với Bộ Tài chính và các bộ, ngành liên quan.", "new_query": "Tôi muốn biết cơ quan nào được giao chủ trì, phối hợp với Bộ Tài chính về quản lý học phí và giá dịch vụ giáo dục, đào tạo."}
{"pair_id": "d5_s0317_N1_v2", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Mức học phí giáo dục mầm non, phổ thông công lập được xác định dựa trên những căn cứ nào?"}
{"pair_id": "d5_s0317_N2_v2", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Ai có thẩm quyền quyết định học phí của tất cả các cấp học và trình độ đào tạo công lập?"}
{"pair_id": "d5_s0317_N3_v1", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Ai có thẩm quyền quyết định mức học phí của cơ sở giáo dục đại học công lập?"}
{"pair_id": "d5_s0317_N3_v2", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Ai có thẩm quyền quyết định mức học phí giáo dục mầm non và phổ thông dân lập, tư thục?"}
{"pair_id": "d5_s0317_N5_v1", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Cấp chính quyền thấp nhất được quyết định mức học phí giáo dục mầm non, phổ thông công lập là cấp nào?"}
{"pair_id": "d5_s0317_N5_v2", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Cơ quan cấp cao nhất có thẩm quyền quyết định khung học phí giáo dục mầm non, phổ thông công lập là cơ quan nào?"}
{"pair_id": "d5_s0317_P2_v1", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Cho tôi biết cơ quan có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non, phổ thông công lập."}
{"pair_id": "d5_s0317_P2_v3", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Mức học phí trường mầm non, phổ thông công lập do ai đưa ra quyết định cuối cùng?"}
{"pair_id": "d5_s0317_P2_v4", "cached_question": "Ai có thẩm quyền quyết định khung hoặc mức học phí giáo dục mầm non và giáo dục phổ thông công lập?", "cached_answer": "Hội đồng nhân dân cấp tỉnh quyết định, trên cơ sở Ủy ban nhân dân cấp tỉnh trình.", "new_query": "Phụ huynh muốn biết ai quyết định mức học phí mầm non, phổ thông công lập thì đó là cơ quan nào?"}
{"pair_id": "d5_s0318_N2_v2", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với dịch vụ tuyển sinh do đơn vị tự xác định mức giá?"}
{"pair_id": "d5_s0318_N3_v1", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do Nhà nước định giá?"}
{"pair_id": "d5_s0318_P1_v1", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Đối với các dịch vụ do đơn vị tự quyết định mức giá, người đứng đầu cơ sở giáo dục phải làm gì?"}
{"pair_id": "d5_s0318_P1_v4", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Với các dịch vụ do cơ sở tự xây dựng mức giá, thủ trưởng đơn vị có nghĩa vụ gì?"}
{"pair_id": "d5_s0318_P2_v1", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Hãy nêu trách nhiệm mà thủ trưởng cơ sở giáo dục phải thực hiện đối với dịch vụ do đơn vị tự xác định mức giá."}
{"pair_id": "d5_s0318_P2_v2", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Những nghĩa vụ nào được đặt ra cho thủ trưởng cơ sở giáo dục khi đơn vị tự xác định mức giá dịch vụ?"}
{"pair_id": "d5_s0318_P2_v4", "cached_question": "Thủ trưởng cơ sở giáo dục có trách nhiệm gì đối với các dịch vụ do đơn vị tự xác định mức giá?", "cached_answer": "Phải công khai, minh bạch, giải trình với xã hội về căn cứ và phương pháp xác định, tính giá dịch vụ giáo dục, đào tạo đó.", "new_query": "Tôi cần biết thủ trưởng cơ sở giáo dục có trách nhiệm gì với các dịch vụ mà đơn vị tự định giá."}
{"pair_id": "d5_s0319_N1_v1", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Thẩm quyền quyết định giá dịch vụ giáo dục, đào tạo thuộc cơ quan nào?"}
{"pair_id": "d5_s0319_N2_v1", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Phương pháp định giá dịch vụ giáo dục, đào tạo trong lĩnh vực giáo dục nghề nghiệp được xác định theo những văn bản nào?"}
{"pair_id": "d5_s0319_N3_v1", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Phương pháp định giá dịch vụ y tế được xác định theo những văn bản pháp luật nào?"}
{"pair_id": "d5_s0319_N3_v2", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Phương pháp định giá sách giáo khoa được xác định theo những văn bản pháp luật nào?"}
{"pair_id": "d5_s0319_N5_v1", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Trong các văn bản làm căn cứ định giá dịch vụ giáo dục, đào tạo, văn bản nào có hiệu lực pháp lý cao nhất?"}
{"pair_id": "d5_s0319_N5_v2", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Văn bản nào được ban hành sớm nhất trong số các căn cứ định giá dịch vụ giáo dục, đào tạo?"}
{"pair_id": "d5_s0319_N6_v1", "cached_question": "Phương pháp định giá dịch vụ giáo dục, đào tạo được xác định theo những văn bản pháp luật nào?", "cached_answer": "Theo quy định tại Luật Giá, Luật Giáo dục, Luật Giáo dục đại học, Luật Giáo dục nghề nghiệp, các văn bản hướng dẫn thi hành và quy định của Chính phủ về cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập.", "new_query": "Định giá dịch vụ giáo dục, đào tạo sai quy định thì bị xử lý như thế nào?"}
